long,lat,id,nombre,anio_de_in,tipo,cantidad,ubicacion,clasificac,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4901828966688,-34.5617799907395,474,ESC. DE COMERCIO NÂ° 15 DRA. CECILIA GRIERSON,2013,4U,1,INTERIOR,ESCUELAS,VALDENEGRO,3523,,Saavedra,Comuna 12,1431,C1431GAS
-58.3792868536339,-34.6434032949904,475,ESC. TECNICA NÂ° 10 FRAY LUIS BELTRAN,2013,4U,1,INTERIOR,ESCUELAS,VIEYTES,942,,Barracas,Comuna 4,1275,C1275AGD
-58.3715010010457,-34.6348168466909,476,ESC. DE BELLAS ARTES MANUEL BELGRANO,2013,4U,1,INTERIOR,ESCUELAS,"VILLAFAÃ‘E, WENCESLAO",1342,,Barracas,Comuna 4,,
-58.4431962244399,-34.608013235056,477,PARQUE CENTENARIO,2013,4U,6,INTERIOR,ESPACIOS VERDES,DIAZ VELEZ AV.,5463,,Caballito,Comuna 6,1405,C1405DCJ
-58.4084262228404,-34.5865032086421,478,PLAZA LAS HERAS,2013,4U,2,VIA PUBLICA,ESPACIOS VERDES,"DIAZ, CNEL. AV.",0,JUNCAL,Recoleta,Comuna 2,,
-58.4982751433292,-34.5532326895014,479,POLIDEPORTIVO SARMIENTO,2018,1U,15,INTERIOR,POLIDEPORTIVO,"BALBIN, RICARDO, DR. AV.",4750,,Saavedra,Comuna 12,1430,C1430ABS
-58.426043646242,-34.5886996928628,480,PLAZA PALERMO VIEJO,2013,4U,1,VIA PUBLICA,ESPACIOS VERDES,COSTA RICA,0,ARMENIA,Palermo,Comuna 14,,
-58.3839984655506,-34.5970026969964,481,PLAZA LIBERTAD,2013,4U,1,VIA PUBLICA,ESPACIOS VERDES,LIBERTAD,0,"ALVEAR, MARCELO T. DE",Retiro,Comuna 1,,
-58.397738567678,-34.588634505638,482,PLAZA EMILIO MITRE,2013,4U,1,VIA PUBLICA,ESPACIOS VERDES,"PACHECO DE MELO, JOSE ANDRES",0,LARREA,Recoleta,Comuna 2,,
-58.3919228198574,-34.5972832545176,483,PLAZA RODRIGUEZ PEÃ‘A,2013,4U,3,VIA PUBLICA,ESPACIOS VERDES,RODRIGUEZ PEÃ‘A,0,"ALVEAR, MARCELO T. DE",Recoleta,Comuna 2,,
-58.3917673813492,-34.5985592536813,484,PLAZA RODRIGUEZ PEÃ‘A,2013,4U,3,VIA PUBLICA,ESPACIOS VERDES,RODRIGUEZ PEÃ‘A,0,PARAGUAY,Recoleta,Comuna 2,,
-58.3841056018746,-34.6013401599935,485,PLAZA,2013,4U,2,VIA PUBLICA,ESPACIOS VERDES,LIBERTAD,0,TUCUMAN,San Nicolas,Comuna 1,,
-58.4183743364921,-34.5715305721318,486,ESTACION SALUDABLE,2013,4U,1,VIA PUBLICA,ESPACIOS VERDES,"MONTT, PEDRO, PRES. AV.",0,"KENNEDY, JOHN FITZGERALD",Palermo,Comuna 14,,
-58.4347107428347,-34.5544072924522,487,ESTACION SALUDABLE,2013,4U,1,VIA PUBLICA,ESPACIOS VERDES,"ALSINA, VALENTIN AV.",0,"ARMAUER HANSEN, GERARDO, DR.",Palermo,Comuna 14,,
-58.3907995880261,-34.5878460212749,488,LA BIELA,2013,4U,1,VIA PUBLICA,GASTRONOMICOS,"QUINTANA, MANUEL, PRES. AV.",600,,Recoleta,Comuna 2,1129,C1129ABO
-58.5111065555,-34.5999200728144,489,"HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA""""",2013,4U,3,VIA PUBLICA,HOSPITALES,NUEVA YORK,3952,,Villa Devoto,Comuna 11,1419,C1419HDN
-58.3745816922569,-34.6102465208297,490,VIA PUBLICA,2013,4U,1,VIA PUBLICA,MICROCENTRO,"ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV.",600,,Monserrat,Comuna 1,1067,C1067ABN
-58.4115250322541,-34.6041759363578,491,SUBTE CARLOS GARDEL,2013,4U,1,VIA PUBLICA,SUBTE,CORRIENTES AV.,3292,,Balvanera,Comuna 3,1193,C1193AAR
-58.4313339090191,-34.60224654151,492,SUBTE ANGEL GALLARDO,2013,4U,1,VIA PUBLICA,SUBTE,CORRIENTES AV.,4662,,Almagro,Comuna 5,1195,C1195AAS
-58.3928225746456,-34.6013190631977,493,USAL CS. JURIDICAS,2013,4U,1,INTERIOR,UNIVERSIDADES,CALLAO AV.,660,,Balvanera,Comuna 3,1022,C1022AAT
-58.3985855292446,-34.599856859712,494,FACULTAD DE CIENCIAS ECONOMICAS UBA,2013,4U,1,VIA PUBLICA,UNIVERSIDADES,CORDOBA AV.,0,"URIBURU JOSE E., PRES.",Balvanera,Comuna 3,,
-58.3912243779471,-34.6042609318319,495,UMSA,2017,1U,4,VIA PUBLICA,Universidades - Colegios,CORRIENTES AV.,1723,,San Nicolas,Comuna 1,1042,C1042AAD
-58.3928442955086,-34.5992844930961,496,USAL CS DE LA EDUCACION Y LA COMUNICACION,2013,4U,1,VIA PUBLICA,UNIVERSIDADES,CALLAO AV.,835,,Recoleta,Comuna 2,1023,C1023AAB
-58.4009342374431,-34.6108990678907,497,UNIVERSIDAD DEL SALVADOR - FACULTAD DE CIENCIAS SOCIALES,2013,4U,1,INTERIOR,UNIVERSIDADES,"YRIGOYEN, HIPOLITO",2441,,Balvanera,Comuna 3,1089,C1089AAU
-58.3935683747639,-34.6032410261335,498,USAL FILOSOFIA Y LETRAS,2013,4U,1,INTERIOR,UNIVERSIDADES,LAVALLE,1878,,Balvanera,Comuna 3,1051,C1051ABB
-58.38588134962,-34.5970352543393,499,USAL CS. DE LA ADMINISTRACION,2013,4U,1,INTERIOR,UNIVERSIDADES,"ALVEAR, MARCELO T. DE",1312,,Retiro,Comuna 1,1058,C1058AAV
-58.3861790471512,-34.5969476547724,500,USAL CS. ECONOMICAS,2013,4U,1,INTERIOR,UNIVERSIDADES,"ALVEAR, MARCELO T. DE",1335,,Retiro,Comuna 1,1058,C1058AAU
-58.4201956686741,-34.5985649491377,501,UNIVERSIDAD TECNOLOGICA NACIONAL,2013,4U,2,VIA PUBLICA,UNIVERSIDADES,MEDRANO AV.,951,,Almagro,Comuna 5,1179,C1179AAQ
-58.4686962371409,-34.6595670820095,502,UNIVERSIDAD TECNOLOGICA NACIONAL,2013,4U,7,INTERIOR,UNIVERSIDADES,MOZART,2350,,Villa Lugano,Comuna 8,1407,C1407IVV
-58.4626524918232,-34.6324182614325,503,UFLO,2013,4U,1,INTERIOR,UNIVERSIDADES,PEDERNERA,272,,Flores,Comuna 7,1406,C1406EEF
-58.3914423120605,-34.6011654602774,504,USAL DISEÃ‘O,2013,4U,1,INTERIOR,UNIVERSIDADES,RODRIGUEZ PEÃ‘A,670,,San Nicolas,Comuna 1,,
-58.4147213816407,-34.6092769636958,505,USAL ARTE Y ARQUITECTURA,2013,4U,1,VIA PUBLICA,UNIVERSIDADES,SANCHEZ DE BUSTAMANTE,106,,Almagro,Comuna 5,1173,C1173ABB
-58.4000079806909,-34.5892407923416,506,VIA PUBLICA,2013,4U,2,VIA PUBLICA,VIA PUBLICA,PUEYRREDON AV.,0,"ANCHORENA, TOMAS MANUEL DE, DR.",Recoleta,Comuna 2,,
-58.4052590385264,-34.5959063979087,507,RADIO MITRE,2013,1U,3,VIA PUBLICA,VIA PUBLICA,"MANSILLA, LUCIO NORBERTO, GENERAL",2668,,Recoleta,Comuna 2,1425,C1425BPD
-58.426855478283,-34.5890558864049,508,TONY SOIREE BOUTIQUE,2014,1U,2,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,ARMENIA,1738,,Palermo,Comuna 14,1414,C1414DKL
-58.4391128540733,-34.5833634721345,509,ALTURA CRUCERO,2014,1U,2,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,"CARRANZA, ANGEL JUSTINIANO",1601,,Palermo,Comuna 14,1414,C1414COQ
-58.4396187455317,-34.5829555155733,510,VICEVERSA,2014,1U,2,VIA PUBLICA,CCCA PALERMO,GORRITI,5839,,Palermo,Comuna 14,1414,C1414BKI
-58.4210183430471,-34.5822292826651,512,EL CLUB DE LA TELA,2014,1U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,"BORGES, JORGE LUIS",2473,,Palermo,Comuna 14,1425,C1425FFI
-58.4258882785963,-34.5899215016558,513,POLIFUNCIONAL PALERMO VIEJO,2014,1U,2,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,MALABIA,1720,,Palermo,Comuna 14,1414,C1414DMJ
-58.4420503561516,-34.5822184606801,514,CUCINA PARADISO,2014,1U,2,VIA PUBLICA,COMERCIO AMIGO,AREVALO,1538,,Palermo,Comuna 14,1414,C1414CQF
-58.4279556004941,-34.5900141887632,515,LA MERCERIA,2014,1U,2,VIA PUBLICA,COMERCIO AMIGO,ARMENIA,1609,,Palermo,Comuna 14,1414,C1414DKI
-58.426493444234,-34.5888222079443,516,HUIJA,2014,1U,1,VIA PUBLICA,COMERCIO AMIGO,ARMENIA,1780,,Palermo,Comuna 14,1414,C1414DKL
-58.4155440294959,-34.5847579458103,517,NEW BIKES,2014,1U,2,VIA PUBLICA,COMERCIO AMIGO,"SCALABRINI ORTIZ, RAUL",2552,,Palermo,Comuna 14,1425,C1425DBT
-58.4582575949574,-34.5724370671896,518,LA DOMINGA,2014,1U,1,VIA PUBLICA,COMERCIO AMIGO,"FREIRE, RAMON, CAP. GRAL.",1514,,Colegiales,Comuna 13,1426,C1426AWF
-58.4306636575431,-34.5901942212428,519,ESCUELA DR. HUGO ARDILES (YOGA),2014,1U,1,VIA PUBLICA,COMERCIO AMIGO,GURRUCHAGA,1462,,Palermo,Comuna 14,1414,C1414DID
-58.4288271481284,-34.589172611521,520,AY NOT DEAD (WOMEN STORE),2014,1U,2,VIA PUBLICA,COMERCIO AMIGO,GURRUCHAGA,1637,,Palermo,Comuna 14,1414,C1414DIG
-58.4279555955152,-34.5886621987371,521,AY NOT DEAD (MEN STORE),2014,1U,2,VIA PUBLICA,COMERCIO AMIGO,GURRUCHAGA,1715,,Palermo,Comuna 14,1414,C1414DII
-58.4275389861481,-34.5883928321537,522,MARIANA DAPPIANO,2014,1U,2,VIA PUBLICA,COMERCIO AMIGO,GURRUCHAGA,1755,,Palermo,Comuna 14,1414,C1414DII
-58.4392258605164,-34.5834770981397,523,LA BOHÃˆME,2018,1U,2,VIA PUBLICA,COMERCIO AMIGO,GORRITI,5796,,Palermo,Comuna 14,1414,C1414BKH
-58.3991206312817,-34.6239709160995,524,ONG Â AVES ARGENTINAS,2018,1U,2,VIA PUBLICA,COMERCIO AMIGO,MATHEU,1246,,San Cristobal,Comuna 3,1249,C1249AAB
-58.4284076827046,-34.5855659576561,525,ESPACIO OXIVITAL,2014,1U,2,VIA PUBLICA,COMERCIO AMIGO,NICARAGUA,4959,,Palermo,Comuna 14,1414,C1414BVM
-58.4284522511099,-34.5839224446974,526,BAZAR DE LA ESQUINA,2014,1U,1,VIA PUBLICA,COMERCIO AMIGO,FRAY JUSTO SANTAMARIA DE ORO,2013,,Palermo,Comuna 14,1425,C1425FOA
-58.3919740010207,-34.5951526073907,527,WELLCLUB,2014,1U,2,VIA PUBLICA,COMERCIO AMIGO,RODRIGUEZ PEÃ‘A,1177,,Recoleta,Comuna 2,,
-58.4377539932724,-34.5960959260032,528,BIBLIOTECA ALBERDI,2014,1U,2,VIA PUBLICA,EDIFICIOS CULTURALES,ACEVEDO,666,,Villa Crespo,Comuna 15,1414,C1414DJN
-58.4591502880346,-34.6268470816469,529,ALIANZA FRANCESA,2014,1U,2,VIA PUBLICA,EDIFICIOS CULTURALES,GRANADEROS,61,,Flores,Comuna 7,1406,C1406BCA
-58.4078985683337,-34.6016392008543,530,MUSEO CASA CARLOS GARDEL,2019,1U,2,VIA PUBLICA,Centro Cultural Abasto,"JAURES, JEAN",735,,Balvanera,Comuna 3,1215,C1215ACM
-58.4346802945936,-34.595887356065,531,CENTRO STAMBOULIAN,2014,1U,2,VIA PUBLICA,EMPRESA AMIGA,MALABIA,853,,Villa Crespo,Comuna 15,1414,C1414DLQ
-58.399965710453,-34.590493411552,532,UNIVERSIDAD BARCELO,2014,1U,2,VIA PUBLICA,UNIVERSIDADES,FRENCH,2464,,Recoleta,Comuna 2,1125,C1125AAH
-58.4303403207836,-34.5845811780072,533,HOTEL BOUTIQUE,2014,1U,2,VIA PUBLICA,VIA PUBLICA,GODOY CRUZ,2081,,Palermo,Comuna 14,1414,C1414CYQ
-58.4594842471831,-34.5581126855273,534,NEW BIKES,2018,1U,6,VIA PUBLICA,COMERCIO AMIGO,MONROE,2364,,Belgrano,Comuna 13,1428,C1428BLL
-58.3898016024887,-34.5979825511793,535,SOCIEDAD CENTRAL DE ARQUITECTOS,2014,1U,2,VIA PUBLICA,VIA PUBLICA,MONTEVIDEO,938,,Recoleta,Comuna 2,1019,C1019ABT
-58.437967279684,-34.5672992134707,536,SIN INSTALAR CASA FOA,2014,4U,2,INTERIOR,EDIFICIO CULTURAL,GOROSTIAGA,0,"CAMPOS, LUIS M. AV.",Palermo,Comuna 14,,
-58.414971064426,-34.5783311628819,537,ZOO DE BUENOS AIRES,2014,4U,2,INTERIOR,EDIFICIO CULTURAL,REPUBLICA DE LA INDIA,3000,,Palermo,Comuna 14,1425,C1425FCF
-58.414971064426,-34.5783311628819,538,ZOO DE BUENOS AIRES,2014,1U,2,INTERIOR,EDIFICIO CULTURAL,REPUBLICA DE LA INDIA,3000,,Palermo,Comuna 14,1425,C1425FCF
-58.4125102733155,-34.592077618396,539,AMERICAN BIKES,2015,4U,1,VIA PUBLICA,COMERCIO AMIGO,"DIAZ, CNEL. AV.",1665,,Recoleta,Comuna 2,1425,C1425DQC
-58.4275389861481,-34.5883928321537,540,MARIANA DAPPIANO,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,GURRUCHAGA,1755,,Palermo,Comuna 14,1414,C1414DII
-58.4316246740734,-34.5889848095362,541,MUVIN,2015,4U,1,VIA PUBLICA,COMERCIO AMIGO,GORRITI,5051,,Palermo,Comuna 14,1414,C1414BJQ
-58.4022751208269,-34.589496852519,542,COMO ENCASA,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,LAPRIDA,1782,,Recoleta,Comuna 2,1425,C1425EKP
-58.394300319117,-34.5942919831123,543,COMO ENCASA,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,RIOBAMBA,1239,,Recoleta,Comuna 2,1116,C1116ABI
-58.3845953087167,-34.5926873915521,544,COMO ENCASA,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,"QUINTANA, MANUEL, PRES.",2,,Retiro,Comuna 1,1014,C1014ACN
-58.3741976067389,-34.5996868686332,545,PANI MICROCENTRO,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,VIAMONTE,501,,San Nicolas,Comuna 1,1053,C1053ABK
-58.4071166426563,-34.5774497274024,546,CASA CAVIA,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,CAVIA,2985,,Palermo,Comuna 14,1425,C1425DDA
-58.4402272470171,-34.6086906460437,547,RODADOS LA ESQUINA,2015,1U,4,VIA PUBLICA,COMERCIO AMIGO,DIAZ VELEZ AV.,5201,,Caballito,Comuna 6,1405,C1405DCH
-58.4305432059359,-34.6058334019918,548,EL GRAN MOSQUITO,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,"PERON, JUAN DOMINGO, TTE. GENERAL",4499,,Almagro,Comuna 5,1199,C1199ABG
-58.4966388544415,-34.6182208109486,549,CAFFERÃA COFEE SHOP,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,MERCEDES,0,"GONZALEZ, ELPIDIO",Monte Castro,Comuna 10,,
-58.4833012962655,-34.5726417314529,550,CROSSFIT,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,MONROE,4850,,Villa Urquiza,Comuna 12,1431,C1431CAJ
-58.4349356868272,-34.5907289624438,551,CENTRO SHIZENDO,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,THAMES,1227,,Palermo,Comuna 14,1414,C1414DCY
-58.4302797601815,-34.5976936929665,552,EMAD SEDE JUFRE,2015,1U,1,VÃŒA PUBLICA,EDIFICIO CULTURAL,JUFRE,141,,Villa Crespo,Comuna 15,1414,C1414AYC
-58.409872481453,-34.6029316839923,553,CONVENTILLO ABASTO,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL,"ANCHORENA, TOMAS MANUEL DE, DR.",575,,Balvanera,Comuna 3,1170,C1170ACI
-58.4525798439875,-34.5637539703779,554,BIBLIOTECA LUGONES,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL-BIBLIOTECAS,LA PAMPA,2215,,Belgrano,Comuna 13,1428,C1428EAM
-58.4503199751214,-34.5913423802955,555,BIBLIOTECA FERNANDEZ MORENO,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL-BIBLIOTECAS,"ARENAL, CONCEPCION",4206,,Chacarita,Comuna 15,1427,C1427EKR
-58.5108098648988,-34.5993101396545,556,BIBLIOTECA DEVOTO,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL-BIBLIOTECAS,BAHIA BLANCA,4025,,Villa Devoto,Comuna 11,1419,C1419BAI
-58.4237319436137,-34.5813701049831,557,BIBLIOTECA GUIDO Y SPANO,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL-BIBLIOTECAS,GUEMES,4601,,Palermo,Comuna 14,1425,C1425BLI
-58.4316436864118,-34.5939516421072,558,ESCUELA MOTIVARTE,2015,4U,1,VIA PUBLICA,EDIFICIO CULTURAL-EMPRESA AMIGA,MALABIA,1141,,Villa Crespo,Comuna 15,1414,C1414DLW
-58.3859640840676,-34.5934476176526,559,BIBLIOTECA GUIRALDES,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL-BIBLIOTECAS,TALCAHUANO,1261,,Retiro,Comuna 1,1014,C1014ADA
-58.3889880065208,-34.5995097773106,560,BIBLIOTECA GALVEZ,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL-BIBLIOTECAS,CORDOBA AV.,1558,,San Nicolas,Comuna 1,1055,C1055AAS
-58.4298061840023,-34.5978786846283,561,CASA DE LECTURA,2018,1U,4,VIA PUBLICA,Comercio Amigo,LAVALLEJA,924,,Villa Crespo,Comuna 15,1414,C1414DTT
-58.5072451679964,-34.5685980063426,562,BIBLIOTECA SAAVEDRA,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL-BIBLIOTECAS,"LARRALDE, CRISOLOGO AV.",6293,,Saavedra,Comuna 12,1431,C1431AQE
-58.3702206603604,-34.621890744461,564,MUSEO DE ARTE CONTEMPORANEO,2015,1U,1,VIA PUBLICA,EDIFICIO CULTURAL-MUSEOS,SAN JUAN AV.,328,,San Telmo,Comuna 1,1147,C1147AAO
-58.3773029102697,-34.5937090899073,565,CASA FOA (SIN INSTALAR. PRESTAMO),2015,4U,1,INTERIOR,EDIFICIO CULTURAL,BASAVILBASO,1233,,Retiro,Comuna 1,1006,C1006AAA
-58.3705193403343,-34.621905341965,566,MAMBA,2018,Lazo,3,VIA PUBLICA,AMS,SAN JUAN AV.,350,,San Telmo,Comuna 1,1147,C1147AAO
-58.3928815927799,-34.5833887109772,567,AAMNBA,2015,1U,1,INTERIOR,EDIFICIO CULTURAL,"FIGUEROA ALCORTA, PRES. AV.",2280,,Recoleta,Comuna 2,1425,C1425CKO
-58.3929033945194,-34.5833851176661,568,AAMNBA,2015,4U,1,INTERIOR,EDIFICIO CULTURAL-MUSEOS,"FIGUEROA ALCORTA, PRES. AV.",2280,,Recoleta,Comuna 2,1425,C1425CKO
-58.4004337190977,-34.5847317199342,569,HOSPITAL RIVADAVIA,2015,4U,2,INTERIOR,EDIFICIO PUBLICO-HOSPITALES,LAS HERAS GENERAL AV.,2670,,Recoleta,Comuna 2,1425,C1425ASQ
-58.4640228969361,-34.5537587350852,570,SEDE COMUNA 13,2015,4U,1,VIA PUBLICA,EDIFICIO PUBLICO,CABILDO AV.,3067,,NuÃ±ez,Comuna 13,1429,C1429AAB
-58.4131887611858,-34.6099976663148,571,SBASE,2015,1U,1,VIA PUBLICA,EDIFICIO PUBLICO,AGUERO,48,,Balvanera,Comuna 3,1171,C1171AAB
-58.4124297346712,-34.6075897239198,572,ESTADISTICAS Y CENSOS,2015,4U,1,VIA PUBLICA,EDIFICIO PUBLICO,"PERON, JUAN DOMINGO, TTE. GENERAL",3269,,Balvanera,Comuna 3,1198,C1198AAI
-58.3869693139137,-34.6334202995298,573,CENTRO CULTURAL DEL SUR,2015,4U,2,INTERIOR,EDIFICIO CULTURAL-MUSEOS,CASEROS AV.,1750,,Barracas,Comuna 4,1152,C1152ABN
-58.3660494722092,-34.6401210005601,574,CESAC 9,2015,4U,1,VIA PUBLICA,EDIFICIO PUBLICO,IRALA,1254,,La Boca,Comuna 4,1164,C1164ACD
-58.4257632068412,-34.5871898311302,575,CESAC 26,2015,4U,1,VIA PUBLICA,EDIFICIO PUBLICO,GURRUCHAGA,1939,,Palermo,Comuna 14,1414,C1414DIM
-58.3937916987996,-34.6413757374254,576,SAME,2015,4U,2,INTERIOR,EDIFICIO PUBLICO,"ALCORTA, AMANCIO AV.",0,MONASTERIO,Parque Patricios,Comuna 4,,
-58.4106405685306,-34.6429680141773,577,HTAL PENNA,2015,4U,1,VIA PUBLICA,EDIFICIO PUBLICO-HOSPITALES,"CHUTRO, PEDRO, PROF., DR.",3380,,Parque Patricios,Comuna 4,1437,C1437IYP
-58.4021609989158,-34.6253297413955,578,CESAC 45,2015,4U,1,VIA PUBLICA,EDIFICIO PUBLICO,COCHABAMBA,2622,,San Cristobal,Comuna 3,1252,C1252AAR
-58.4556024917582,-34.5613031891279,579,MUSEO ENRIQUE LARRETA,2019,1U,5,VIA PÃšBLICA,EDIFICIO PUBLICO-MUSEOS,JURAMENTO AV.,2291,,Belgrano,Comuna 13,1428,C1428DNK
-58.4306583400371,-34.5885481138181,580,MAYEP - DG RECICLADO,2015,1U,2,VIA PUBLICA,EDIFICIO PUBLICO,HONDURAS,5028,,Palermo,Comuna 14,1414,C1414BMR
-58.3849662665313,-34.6224521679981,581,ESTADISTICAS Y CENSOS,2015,1U,5,VIA PUBLICA,EDIFICIO PUBLICO,SAN JUAN AV.,1340,,Constitucion,Comuna 1,1148,C1148AAO
-58.3760333014376,-34.6056852101688,582,MINISTERIO PUBLICO FISCAL,2015,4U,1,INTERIOR,EDIFICIO PUBLICO,"PERON, JUAN DOMINGO, TTE. GENERAL",667,,San Nicolas,Comuna 1,1038,C1038AAM
-58.4273108892817,-34.6285056800191,583,ASI,2015,1U,2,VIA PUBLICA,EDIFICIO PUBLICO,ZUVIRIA,64,,Parque Chacabuco,Comuna 7,1424,C1424CKB
-58.3787004211431,-34.6415281941156,584,SUBSEDE COMUNA 4,2015,1U,3,VIA PUBLICA,EDIFICIO PUBLICO,SUAREZ AV.,2032,,Barracas,Comuna 4,1288,C1288AFD
-58.3915796948069,-34.5913186171166,585,COLEGIO DE ESCRIBANOS,2015,1U,1,VIA PUBLICA,EDIFICIO PUBLICO,CALLAO AV.,1542,,Recoleta,Comuna 2,1024,C1024AAO
-58.3977590221691,-34.5799963428814,586,EMBAJADA DE CANADA,2015,1U,3,VIA PUBLICA,EDIFICIO PUBLICO-EMBAJADAS,TAGLE,2828,,Palermo,Comuna 14,1425,C1425EEH
-58.3552311500384,-34.6293870352034,587,UNA,2015,1U,3,VIA PUBLICA,EDIFICIO PUBLICO-UNIVERSIDADES,DON PEDRO DE MENDOZA AV.,679,,La Boca,Comuna 4,1156,C1156ACG
-58.4293241656497,-34.5850127319446,588,HT CONTENIDOS,2015,4U,1,VIA PUBLICA,EMPRESA AMIGA,FRAY JUSTO SANTAMARIA DE ORO,0,NICARAGUA,Palermo,Comuna 14,,
-58.3883321614721,-34.6028578975553,589,WALL STREET ENGLISH,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,LAVALLE,1519,,San Nicolas,Comuna 1,1048,C1048AAK
-58.4112981713014,-34.5875751825774,590,WALL STREET ENGLISH,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,BULNES,2056,,Palermo,Comuna 14,1425,C1425DKJ
-58.4570158672921,-34.5620931847691,591,WALL STREET ENGLISH,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,JURAMENTO AV.,2421,,Belgrano,Comuna 13,1428,C1428DNO
-58.4944679404126,-34.6030020649202,592,WALL STREET ENGLISH,2015,1U,3,VIA PUBLICA,EMPRESA AMIGA,MELINCUE,3215,,Villa Del Parque,Comuna 11,1417,C1417FHG
-58.4327388888533,-34.5879726624302,593,RGA,2017,1U,2,VIA PUBLICA,Locales Amigos,URIARTE,1537,,Palermo,Comuna 14,1414,C1414DAO
-58.4052481350441,-34.5959099985496,594,RADIO MITRE,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,"MANSILLA, LUCIO NORBERTO, GENERAL",2668,,Recoleta,Comuna 2,1425,C1425BPD
-58.4015043523581,-34.5835608902291,595,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,LAS HERAS GENERAL AV.,2845,,Palermo,Comuna 14,1425,C1425ASF
-58.4134569964406,-34.5911273427158,596,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,REPUBLICA DOMINICANA,3358,,Palermo,Comuna 14,1425,C1425GKB
-58.4500049732638,-34.578722323641,597,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,"LACROZE, FEDERICO AV.",3289,,Colegiales,Comuna 13,1426,C1426CQF
-58.4481686726242,-34.5816937818429,598,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,ALVAREZ THOMAS AV.,284,,Chacarita,Comuna 15,1427,C1427CCP
-58.3925029901658,-34.5959568498516,599,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,SANTA FE AV.,1740,,Recoleta,Comuna 2,1060,C1060ABQ
-58.3859539698754,-34.5957961752489,600,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,SANTA FE AV.,1310,,Retiro,Comuna 1,1059,C1059ABU
-58.3983068836916,-34.5899624635717,601,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,PEÃ‘A,2383,,Recoleta,Comuna 2,,
-58.4189658440662,-34.5940204039917,602,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,HONDURAS AV.,3953,,Palermo,Comuna 14,1180,C1180ACE
-58.3902724180535,-34.5919576458118,603,FARMACITY,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,RODRIGUEZ PEÃ‘A,1572,,Recoleta,Comuna 2,,
-58.4301770354618,-34.6223430266346,604,ESCUELA DE JORNADA COMPLETA N11 DE 9,2015,4U,1,INTERIOR,ESCUELAS,"ALBERDI, JUAN BAUTISTA AV.",163,,Caballito,Comuna 6,1424,C1424BYB
-58.4470985182319,-34.6269761015742,605,ESCUELA DE JORNADA COMPLETA NÂº 03 D.E. 08,2015,1U,2,VÃŒA PUBLICA,ESCUELAS,PUAN,360,,Caballito,Comuna 6,1406,C1406CQH
-58.4393888231139,-34.6028397631205,606,ESC. DE COMERCIO NÂº 16 GABRIELA MISTRAL,2018,1U,2,VIA PUBLICA,Universidades - Colegios,"ALVAREZ, JULIAN",123,,Villa Crespo,Comuna 15,1414,C1414DRC
-58.4058888184529,-34.6413564193099,607,CICLO BASICO DE FORMACION OCUPACIONAL NÂ° 01 EVITA,2015,4U,1,INTERIOR,ESCUELAS,LOS PATOS,3080,,Parque Patricios,Comuna 4,1437,C1437JAJ
